date,AQI,PM2_5,PM10,SO2,NO2,CO,O3,sin_day,cos_day,sin_month,cos_month
2014/11/2,91,27,130,27,46,2.38,30,0.406736643,0.913545458,-0.5,0.866025404
2014/11/3,81,36,111,40,53,2.53,20,0.587785252,0.809016994,-0.5,0.866025404
2014/11/4,101,60,138,39,62,2.06,18,0.743144825,0.669130606,-0.5,0.866025404
2014/11/5,79,43,105,26,48,1.2,29,0.866025404,0.5,-0.5,0.866025404
2014/11/6,83,40,111,48,55,1.18,21,0.951056516,0.309016994,-0.5,0.866025404
2014/11/7,96,70,94,25,60,1.68,14,0.994521895,0.104528463,-0.5,0.866025404
2014/11/8,124,93,108,20,48,1.75,16,0.994521895,-0.104528463,-0.5,0.866025404
2014/11/9,144,109,147,30,50,1.86,31,0.951056516,-0.309016994,-0.5,0.866025404
2014/11/10,118,87,138,22,45,1.9,13,0.866025404,-0.5,-0.5,0.866025404
2014/11/11,69,32,87,29,37,1.14,39,0.743144825,-0.669130606,-0.5,0.866025404
2014/11/12,66,25,85,19,40,1.22,26,0.587785252,-0.809016994,-0.5,0.866025404
2014/11/13,74,32,95,45,51,1.48,19,0.406736643,-0.913545458,-0.5,0.866025404
2014/11/14,83,45,114,39,52,1.6,20,0.207911691,-0.978147601,-0.5,0.866025404
2014/11/15,76,40,101,32,46,1.48,30,5.67E-16,-1,-0.5,0.866025404
2014/11/16,81,34,110,33,48,1.58,23,-0.207911691,-0.978147601,-0.5,0.866025404
2014/11/17,86,43,120,44,55,1.91,22,-0.406736643,-0.913545458,-0.5,0.866025404
2014/11/18,97,61,141,57,59,2.05,17,-0.587785252,-0.809016994,-0.5,0.866025404
2014/11/19,125,92,177,57,70,2.57,28,-0.743144825,-0.669130606,-0.5,0.866025404
2014/11/20,121,78,162,44,60,2.27,19,-0.866025404,-0.5,-0.5,0.866025404
2014/11/21,111,57,170,70,68,2.37,12,-0.951056516,-0.309016994,-0.5,0.866025404
2014/11/22,101,64,133,67,62,2.05,12,-0.994521895,-0.104528463,-0.5,0.866025404
2014/11/23,97,70,100,26,53,2.07,22,-0.994521895,0.104528463,-0.5,0.866025404
2014/11/24,75,51,95,35,45,2.1,19,-0.951056516,0.309016994,-0.5,0.866025404
2014/11/25,62,44,56,22,38,1.94,30,-0.866025404,0.5,-0.5,0.866025404
2014/11/26,66,40,73,24,35,1.91,37,-0.743144825,0.669130606,-0.5,0.866025404
2014/11/27,78,34,105,28,47,2.15,21,-0.587785252,0.809016994,-0.5,0.866025404
2014/11/28,80,45,107,43,50,2.42,15,-0.406736643,0.913545458,-0.5,0.866025404
2014/11/29,117,85,152,66,66,3.14,7,-0.207911691,0.978147601,-0.5,0.866025404
2014/11/30,84,24,116,18,21,1.56,61,-1.13E-15,1,-0.5,0.866025404
2014/12/1,66,26,80,35,38,1.85,30,0.207911691,0.978147601,-2.45E-16,1
2014/12/2,74,38,95,35,41,2.25,5,0.406736643,0.913545458,-2.45E-16,1
2014/12/3,80,45,101,35,36,2.17,44,0.587785252,0.809016994,-2.45E-16,1
2014/12/4,84,49,95,56,53,2.71,12,0.743144825,0.669130606,-2.45E-16,1
2014/12/5,78,46,104,71,52,2.88,14,0.866025404,0.5,-2.45E-16,1
2014/12/6,97,67,140,78,57,3.33,11,0.951056516,0.309016994,-2.45E-16,1
2014/12/7,105,54,158,63,51,3.12,22,0.994521895,0.104528463,-2.45E-16,1
2014/12/8,98,61,144,75,61,3.1,15,0.994521895,-0.104528463,-2.45E-16,1
2014/12/9,127,83,164,63,55,2.94,20,0.951056516,-0.309016994,-2.45E-16,1
2014/12/10,93,42,134,46,38,2.75,27,0.866025404,-0.5,-2.45E-16,1
2014/12/11,88,45,124,62,49,2.95,19,0.743144825,-0.669130606,-2.45E-16,1
2014/12/12,77,34,104,61,45,2.94,26,0.587785252,-0.809016994,-2.45E-16,1
2014/12/13,91,47,130,64,53,3.36,18,0.406736643,-0.913545458,-2.45E-16,1
2014/12/14,99,62,145,92,62,3.66,11,0.207911691,-0.978147601,-2.45E-16,1
2014/12/15,96,25,139,31,23,2.41,53,5.67E-16,-1,-2.45E-16,1
2014/12/16,77,33,102,61,44,3.04,23,-0.207911691,-0.978147601,-2.45E-16,1
2014/12/17,73,40,96,68,51,3.47,17,-0.406736643,-0.913545458,-2.45E-16,1
2014/12/18,105,67,156,120,70,4.15,19,-0.587785252,-0.809016994,-2.45E-16,1
2014/12/19,75,37,98,68,46,3.3,25,-0.743144825,-0.669130606,-2.45E-16,1
2014/12/20,65,27,79,63,39,2.92,27,-0.866025404,-0.5,-2.45E-16,1
2014/12/21,60,26,75,56,37,3.11,33,-0.951056516,-0.309016994,-2.45E-16,1
2014/12/22,88,50,124,110,59,3.8,12,-0.994521895,-0.104528463,-2.45E-16,1
2014/12/23,107,71,155,110,65,4.34,14,-0.994521895,0.104528463,-2.45E-16,1
2014/12/24,95,64,133,86,57,4.13,16,-0.951056516,0.309016994,-2.45E-16,1
2014/12/25,85,53,118,101,60,3.94,12,-0.866025404,0.5,-2.45E-16,1
2014/12/26,149,111,190,138,73,4.95,19,-0.743144825,0.669130606,-2.45E-16,1
2014/12/27,155,116,196,93,66,4.75,17,-0.587785252,0.809016994,-2.45E-16,1
2014/12/28,107,63,161,86,60,4.54,22,-0.406736643,0.913545458,-2.45E-16,1
2014/12/29,94,52,136,87,60,4.57,20,-0.207911691,0.978147601,-2.45E-16,1
2014/12/30,123,34,168,58,40,3.78,33,-1.13E-15,1,-2.45E-16,1
2014/12/31,61,18,72,24,22,3.09,43,0.207911691,0.978147601,-2.45E-16,1
2015/1/1,102,58,152,118,60,4.6,16,0.207911691,0.978147601,0.5,0.866025404
2015/1/2,110,69,166,112,65,4.76,11,0.406736643,0.913545458,0.5,0.866025404
2015/1/3,114,83,162,107,68,5.23,22,0.587785252,0.809016994,0.5,0.866025404
2015/1/4,162,122,207,160,92,5.86,20,0.743144825,0.669130606,0.5,0.866025404
2015/1/5,99,53,139,50,36,4.04,46,0.866025404,0.5,0.5,0.866025404
2015/1/6,70,40,87,65,52,4.07,20,0.951056516,0.309016994,0.5,0.866025404
2015/1/7,83,51,113,83,54,4.72,22,0.994521895,0.104528463,0.5,0.866025404
2015/1/8,94,52,135,84,53,4.74,23,0.994521895,-0.104528463,0.5,0.866025404
2015/1/9,87,49,121,79,56,4.83,22,0.951056516,-0.309016994,0.5,0.866025404
2015/1/10,89,55,126,86,62,5.32,22,0.866025404,-0.5,0.5,0.866025404
2015/1/11,95,64,132,105,70,5.36,21,0.743144825,-0.669130606,0.5,0.866025404
2015/1/12,123,92,155,96,67,5.6,26,0.587785252,-0.809016994,0.5,0.866025404
2015/1/13,211,163,227,79,74,6.44,31,0.406736643,-0.913545458,0.5,0.866025404
2015/1/14,153,115,191,69,70,4.98,26,0.207911691,-0.978147601,0.5,0.866025404
2015/1/15,113,81,155,78,60,3.46,26,5.67E-16,-1,0.5,0.866025404
2015/1/16,77,44,102,74,50,2.71,24,-0.207911691,-0.978147601,0.5,0.866025404
2015/1/17,75,44,98,85,51,2.68,25,-0.406736643,-0.913545458,0.5,0.866025404
2015/1/18,80,41,108,58,47,3.02,35,-0.587785252,-0.809016994,0.5,0.866025404
2015/1/19,83,46,114,86,57,3.26,24,-0.743144825,-0.669130606,0.5,0.866025404
2015/1/20,92,43,131,73,45,2.93,38,-0.866025404,-0.5,0.5,0.866025404
2015/1/21,62,30,75,48,41,2.44,36,-0.951056516,-0.309016994,0.5,0.866025404
2015/1/22,83,50,105,82,54,3.08,25,-0.994521895,-0.104528463,0.5,0.866025404
2015/1/23,110,81,137,87,66,3.29,26,-0.994521895,0.104528463,0.5,0.866025404
2015/1/24,140,105,162,96,67,3.38,22,-0.951056516,0.309016994,0.5,0.866025404
2015/1/25,209,159,223,82,70,3.7,14,-0.866025404,0.5,0.5,0.866025404
2015/1/26,143,106,170,60,57,3.08,24,-0.743144825,0.669130606,0.5,0.866025404
2015/1/27,59,29,65,36,36,2.05,27,-0.587785252,0.809016994,0.5,0.866025404
2015/1/28,81,58,75,59,42,2.73,18,-0.406736643,0.913545458,0.5,0.866025404
2015/1/29,60,36,62,45,37,2.43,42,-0.207911691,0.978147601,0.5,0.866025404
2015/1/30,61,39,67,59,49,2.38,33,-1.13E-15,1,0.5,0.866025404
2015/1/31,64,44,65,61,48,2.47,35,0.207911691,0.978147601,0.5,0.866025404
2015/2/1,156,118,146,73,57,3.32,38,0.207911691,0.978147601,0.866025404,0.5
2015/2/2,141,106,137,81,60,3.16,39,0.406736643,0.913545458,0.866025404,0.5
2015/2/3,116,87,119,54,48,3.18,40,0.587785252,0.809016994,0.866025404,0.5
2015/2/4,46,22,48,33,36,2.4,49,0.743144825,0.669130606,0.866025404,0.5
2015/2/5,59,27,69,64,49,2.88,29,0.866025404,0.5,0.866025404,0.5
2015/2/6,59,35,69,62,49,3.06,34,0.951056516,0.309016994,0.866025404,0.5
2015/2/7,61,32,74,66,45,3.11,38,0.994521895,0.104528463,0.866025404,0.5
2015/2/8,60,30,70,59,47,2.94,31,0.994521895,-0.104528463,0.866025404,0.5
2015/2/9,80,55,103,69,54,3.36,38,0.951056516,-0.309016994,0.866025404,0.5
2015/2/10,90,63,116,62,53,3.32,42,0.866025404,-0.5,0.866025404,0.5
2015/2/11,115,59,178,62,47,3.31,37,0.743144825,-0.669130606,0.866025404,0.5
2015/2/12,93,47,135,57,44,3.34,35,0.587785252,-0.809016994,0.866025404,0.5
2015/2/13,76,35,100,56,46,2.98,34,0.406736643,-0.913545458,0.866025404,0.5
2015/2/14,95,68,123,78,58,3.7,39,0.207911691,-0.978147601,0.866025404,0.5
2015/2/15,99,40,144,41,34,2.72,56,5.67E-16,-1,0.866025404,0.5
2015/2/16,79,33,106,56,40,2.75,33,-0.207911691,-0.978147601,0.866025404,0.5
2015/2/17,81,41,110,72,46,2.86,33,-0.406736643,-0.913545458,0.866025404,0.5
2015/2/18,112,80,140,73,36,2.84,57,-0.587785252,-0.809016994,0.866025404,0.5
2015/2/19,147,110,143,31,32,2.88,53,-0.743144825,-0.669130606,0.866025404,0.5
2015/2/20,118,87,123,27,30,2.88,33,-0.866025404,-0.5,0.866025404,0.5
2015/2/21,176,57,245,25,22,2.58,40,-0.951056516,-0.309016994,0.866025404,0.5
2015/2/22,110,35,165,27,18,2.24,60,-0.994521895,-0.104528463,0.866025404,0.5
2015/2/23,82,39,112,57,37,2.88,38,-0.994521895,0.104528463,0.866025404,0.5
2015/2/24,90,44,129,58,39,3.02,36,-0.951056516,0.309016994,0.866025404,0.5
2015/2/25,166,63,263,31,32,2.74,45,-0.866025404,0.5,0.866025404,0.5
2015/2/26,75,36,99,40,32,2.71,40,-0.743144825,0.669130606,0.866025404,0.5
2015/2/27,126,95,126,30,30,3.07,62,-0.587785252,0.809016994,0.866025404,0.5
2015/2/28,81,51,85,30,30,2.89,48,-0.406736643,0.913545458,0.866025404,0.5
2015/3/1,65,33,78,37,39,2.88,34,0.207911691,0.978147601,1,6.12E-17
2015/3/2,113,38,154,35,37,2.83,44,0.406736643,0.913545458,1,6.12E-17
2015/3/3,110,30,156,17,18,2.57,68,0.587785252,0.809016994,1,6.12E-17
2015/3/4,64,28,77,51,38,2.9,37,0.743144825,0.669130606,1,6.12E-17
2015/3/5,86,62,80,26,32,3.03,41,0.866025404,0.5,1,6.12E-17
2015/3/6,110,82,124,31,42,3.43,36,0.951056516,0.309016994,1,6.12E-17
2015/3/7,108,78,135,45,55,3.65,36,0.994521895,0.104528463,1,6.12E-17
2015/3/8,81,41,110,39,47,3.34,44,0.994521895,-0.104528463,1,6.12E-17
2015/3/9,59,19,68,22,30,2.63,51,0.951056516,-0.309016994,1,6.12E-17
2015/3/10,71,32,89,42,44,2.19,29,0.866025404,-0.5,1,6.12E-17
2015/3/11,78,43,101,36,40,1.61,40,0.743144825,-0.669130606,1,6.12E-17
2015/3/12,86,45,121,42,44,1.66,72,0.587785252,-0.809016994,1,6.12E-17
2015/3/13,89,39,125,47,46,1.68,38,0.406736643,-0.913545458,1,6.12E-17
2015/3/14,123,52,194,53,45,1.76,39,0.207911691,-0.978147601,1,6.12E-17
2015/3/15,123,60,195,45,42,1.52,53,5.67E-16,-1,1,6.12E-17
2015/3/16,112,75,159,47,56,1.81,61,-0.207911691,-0.978147601,1,6.12E-17
2015/3/17,110,56,158,38,43,1.65,57,-0.406736643,-0.913545458,1,6.12E-17
2015/3/18,85,54,92,18,41,1.79,41,-0.587785252,-0.809016994,1,6.12E-17
2015/3/19,82,41,112,23,41,1.69,34,-0.743144825,-0.669130606,1,6.12E-17
2015/3/20,99,46,145,18,38,1.69,36,-0.866025404,-0.5,1,6.12E-17
2015/3/21,114,60,176,17,38,1.54,42,-0.951056516,-0.309016994,1,6.12E-17
2015/3/22,96,48,140,19,46,1.66,38,-0.994521895,-0.104528463,1,6.12E-17
2015/3/23,95,44,137,30,44,1.75,42,-0.994521895,0.104528463,1,6.12E-17
2015/3/24,75,43,98,15,39,1.66,45,-0.951056516,0.309016994,1,6.12E-17
2015/3/25,53,34,50,11,25,1.69,69,-0.866025404,0.5,1,6.12E-17
2015/3/26,41,22,37,10,30,1.75,65,-0.743144825,0.669130606,1,6.12E-17
2015/3/27,66,40,80,14,46,2.1,46,-0.587785252,0.809016994,1,6.12E-17
2015/3/28,120,50,188,16,45,2.06,34,-0.406736643,0.913545458,1,6.12E-17
2015/3/29,124,69,196,24,46,2.07,58,-0.207911691,0.978147601,1,6.12E-17
2015/3/30,98,63,144,20,60,2.25,49,-1.13E-15,1,1,6.12E-17
2015/3/31,118,86,149,25,54,2.39,39,0.207911691,0.978147601,1,6.12E-17
2015/4/1,60,42,49,10,25,2.46,49,0.207911691,0.978147601,0.866025404,-0.5
2015/4/2,49,20,54,11,23,1.98,58,0.406736643,0.913545458,0.866025404,-0.5
2015/4/3,71,41,89,12,34,1.88,53,0.587785252,0.809016994,0.866025404,-0.5
2015/4/4,61,27,71,6,22,1.36,51,0.743144825,0.669130606,0.866025404,-0.5
2015/4/5,68,22,86,10,25,1.24,76,0.866025404,0.5,0.866025404,-0.5
2015/4/6,70,28,88,13,34,1.36,59,0.951056516,0.309016994,0.866025404,-0.5
2015/4/7,76,48,96,12,30,1.54,64,0.994521895,0.104528463,0.866025404,-0.5
2015/4/8,81,52,90,11,26,1.48,76,0.994521895,-0.104528463,0.866025404,-0.5
2015/4/9,68,28,82,9,40,1.49,49,0.951056516,-0.309016994,0.866025404,-0.5
2015/4/10,70,32,88,9,43,1.51,45,0.866025404,-0.5,0.866025404,-0.5
2015/4/11,142,44,209,9,42,1.48,45,0.743144825,-0.669130606,0.866025404,-0.5
2015/4/12,79,20,106,6,18,1.3,85,0.587785252,-0.809016994,0.866025404,-0.5
2015/4/13,67,30,79,13,48,1.77,56,0.406736643,-0.913545458,0.866025404,-0.5
2015/4/14,71,36,90,11,50,1.73,52,0.207911691,-0.978147601,0.866025404,-0.5
2015/4/15,193,59,290,10,38,1.3,58,5.67E-16,-1,0.866025404,-0.5
2015/4/16,125,47,187,7,25,1.15,75,-0.207911691,-0.978147601,0.866025404,-0.5
2015/4/17,123,48,194,19,46,1.45,59,-0.406736643,-0.913545458,0.866025404,-0.5
2015/4/18,98,58,139,9,44,1.54,49,-0.587785252,-0.809016994,0.866025404,-0.5
2015/4/19,65,24,78,8,36,1.46,65,-0.743144825,-0.669130606,0.866025404,-0.5
2015/4/20,65,35,75,8,33,1.36,52,-0.866025404,-0.5,0.866025404,-0.5
2015/4/21,63,21,75,9,41,1.44,50,-0.951056516,-0.309016994,0.866025404,-0.5
2015/4/22,67,28,80,10,43,1.4,51,-0.994521895,-0.104528463,0.866025404,-0.5
2015/4/23,78,40,99,13,55,1.62,61,-0.994521895,0.104528463,0.866025404,-0.5
2015/4/24,82,36,103,12,47,1.54,65,-0.951056516,0.309016994,0.866025404,-0.5
2015/4/25,80,37,94,12,41,1.46,79,-0.866025404,0.5,0.866025404,-0.5
2015/4/26,69,37,82,9,45,1.51,57,-0.743144825,0.669130606,0.866025404,-0.5
2015/4/27,60,29,71,8,37,1.49,48,-0.587785252,0.809016994,0.866025404,-0.5
2015/4/28,83,37,111,10,41,1.51,49,-0.406736643,0.913545458,0.866025404,-0.5
2015/4/29,85,42,111,13,48,1.58,68,-0.207911691,0.978147601,0.866025404,-0.5
2015/4/30,92,59,129,13,51,1.77,64,-1.13E-15,1,0.866025404,-0.5
2015/5/1,108,57,146,6,21,1.51,57,0.207911691,0.978147601,0.5,-0.866025404
2015/5/2,63,32,73,8,32,1.56,46,0.406736643,0.913545458,0.5,-0.866025404
2015/5/3,75,31,96,8,44,1.56,53,0.587785252,0.809016994,0.5,-0.866025404
2015/5/4,71,27,86,10,31,1.5,67,0.743144825,0.669130606,0.5,-0.866025404
2015/5/5,78,38,105,14,47,1.52,69,0.866025404,0.5,0.5,-0.866025404
2015/5/6,104,37,136,8,44,1.46,56,0.951056516,0.309016994,0.5,-0.866025404
2015/5/7,114,56,172,9,39,1.48,50,0.994521895,0.104528463,0.5,-0.866025404
2015/5/8,88,37,124,10,40,1.68,58,0.994521895,-0.104528463,0.5,-0.866025404
2015/5/9,79,38,106,8,30,1.42,84,0.951056516,-0.309016994,0.5,-0.866025404
2015/5/10,71,44,83,6,38,1.55,52,0.866025404,-0.5,0.5,-0.866025404
2015/5/11,70,22,88,7,27,1.52,55,0.743144825,-0.669130606,0.5,-0.866025404
2015/5/12,72,31,89,9,44,1.68,48,0.587785252,-0.809016994,0.5,-0.866025404
2015/5/13,76,41,95,11,47,1.79,54,0.406736643,-0.913545458,0.5,-0.866025404
2015/5/14,100,56,145,12,57,1.47,23,0.207911691,-0.978147601,0.5,-0.866025404
2015/5/15,100,49,148,7,39,1.11,43,5.67E-16,-1,0.5,-0.866025404
2015/5/16,82,39,112,10,33,1.31,74,-0.207911691,-0.978147601,0.5,-0.866025404
2015/5/17,84,49,115,9,41,1.37,75,-0.406736643,-0.913545458,0.5,-0.866025404
2015/5/18,87,36,114,7,36,1.25,77,-0.587785252,-0.809016994,0.5,-0.866025404
2015/5/19,81,40,107,7,40,1.33,54,-0.743144825,-0.669130606,0.5,-0.866025404
2015/5/20,76,35,97,11,42,1.34,71,-0.866025404,-0.5,0.5,-0.866025404
2015/5/21,56,33,54,6,28,1.43,81,-0.951056516,-0.309016994,0.5,-0.866025404
2015/5/22,73,38,77,6,37,1.55,60,-0.994521895,-0.104528463,0.5,-0.866025404
2015/5/23,73,32,78,6,43,1.49,64,-0.994521895,0.104528463,0.5,-0.866025404
2015/5/24,83,45,96,7,50,1.3,65,-0.951056516,0.309016994,0.5,-0.866025404
2015/5/25,90,50,109,11,51,1.15,82,-0.866025404,0.5,0.5,-0.866025404
2015/5/26,89,49,110,9,52,1.09,72,-0.743144825,0.669130606,0.5,-0.866025404
2015/5/27,94,50,112,8,59,1.03,80,-0.587785252,0.809016994,0.5,-0.866025404
2015/5/28,101,54,149,7,60,0.98,53,-0.406736643,0.913545458,0.5,-0.866025404
2015/5/29,64,31,75,4,33,0.87,56,-0.207911691,0.978147601,0.5,-0.866025404
2015/5/30,61,25,71,4,34,0.85,42,-1.13E-15,1,0.5,-0.866025404
2015/5/31,64,23,69,6,41,0.87,61,0.207911691,0.978147601,0.5,-0.866025404
2015/6/1,66,23,63,4,38,0.88,70,0.207911691,0.978147601,1.22E-16,-1
2015/6/2,76,27,101,7,41,0.95,57,0.406736643,0.913545458,1.22E-16,-1
2015/6/3,80,38,105,5,52,1.1,43,0.587785252,0.809016994,1.22E-16,-1
2015/6/4,100,34,148,6,30,0.84,82,0.743144825,0.669130606,1.22E-16,-1
2015/6/5,103,49,153,6,39,0.8,57,0.866025404,0.5,1.22E-16,-1
2015/6/6,98,48,145,9,55,0.91,41,0.951056516,0.309016994,1.22E-16,-1
2015/6/7,86,41,121,9,44,0.86,46,0.994521895,0.104528463,1.22E-16,-1
2015/6/8,66,27,77,6,33,0.82,67,0.994521895,-0.104528463,1.22E-16,-1
2015/6/9,83,34,99,10,46,0.94,97,0.951056516,-0.309016994,1.22E-16,-1
2015/6/10,139,48,225,5,27,0.75,78,0.866025404,-0.5,1.22E-16,-1
2015/6/11,80,34,107,6,35,0.91,61,0.743144825,-0.669130606,1.22E-16,-1
2015/6/12,72,29,92,8,40,0.89,58,0.587785252,-0.809016994,1.22E-16,-1
2015/6/13,65,21,66,7,37,0.98,65,0.406736643,-0.913545458,1.22E-16,-1
2015/6/14,77,31,81,9,44,1.11,77,0.207911691,-0.978147601,1.22E-16,-1
2015/6/15,86,49,69,6,27,1.12,123,5.67E-16,-1,1.22E-16,-1
2015/6/16,68,40,58,7,29,1.21,97,-0.207911691,-0.978147601,1.22E-16,-1
2015/6/17,77,32,77,7,38,1.16,73,-0.406736643,-0.913545458,1.22E-16,-1
2015/6/18,89,31,84,6,47,1.11,75,-0.587785252,-0.809016994,1.22E-16,-1
2015/6/19,76,39,94,8,51,1.09,65,-0.743144825,-0.669130606,1.22E-16,-1
2015/6/20,97,51,130,10,58,1.33,39,-0.866025404,-0.5,1.22E-16,-1
2015/6/21,80,52,80,6,33,1.44,82,-0.951056516,-0.309016994,1.22E-16,-1
2015/6/22,79,49,92,6,43,1.31,85,-0.994521895,-0.104528463,1.22E-16,-1
2015/6/23,80,57,81,5,42,1.32,72,-0.994521895,0.104528463,1.22E-16,-1
2015/6/24,48,17,31,4,24,1.18,87,-0.951056516,0.309016994,1.22E-16,-1
2015/6/25,60,19,54,5,34,1.36,66,-0.866025404,0.5,1.22E-16,-1
2015/6/26,65,27,71,5,34,1.36,66,-0.743144825,0.669130606,1.22E-16,-1
2015/6/27,55,24,48,5,30,1.24,79,-0.587785252,0.809016994,1.22E-16,-1
2015/6/28,62,40,64,6,30,1.37,78,-0.406736643,0.913545458,1.22E-16,-1
2015/6/29,57,36,63,5,30,1.38,46,-0.207911691,0.978147601,1.22E-16,-1
2015/6/30,64,32,75,5,35,1.14,57,-1.13E-15,1,1.22E-16,-1
2015/7/1,61,19,67,7,45,0.83,50,0.207911691,0.978147601,-0.5,-0.866025404
2015/7/2,63,25,71,8,53,0.93,40,0.406736643,0.913545458,-0.5,-0.866025404
2015/7/3,68,25,70,9,48,0.9,75,0.587785252,0.809016994,-0.5,-0.866025404
2015/7/4,87,49,83,8,38,1.09,109,0.743144825,0.669130606,-0.5,-0.866025404
2015/7/5,77,38,77,8,43,1,93,0.866025404,0.5,-0.5,-0.866025404
2015/7/6,69,33,83,7,52,1.07,59,0.951056516,0.309016994,-0.5,-0.866025404
2015/7/7,73,33,75,6,42,1.03,80,0.994521895,0.104528463,-0.5,-0.866025404
2015/7/8,87,52,93,17,47,1.18,91,0.994521895,-0.104528463,-0.5,-0.866025404
2015/7/9,127,92,135,10,50,1.43,107,0.951056516,-0.309016994,-0.5,-0.866025404
2015/7/10,111,77,117,9,50,1.29,108,0.866025404,-0.5,-0.5,-0.866025404
2015/7/11,90,53,96,8,46,1.18,95,0.743144825,-0.669130606,-0.5,-0.866025404
2015/7/12,82,38,87,8,54,1.21,83,0.587785252,-0.809016994,-0.5,-0.866025404
2015/7/13,88,35,112,8,53,1.09,86,0.406736643,-0.913545458,-0.5,-0.866025404
2015/7/14,78,29,101,8,46,1.01,66,0.207911691,-0.978147601,-0.5,-0.866025404
2015/7/15,61,29,59,8,39,1.07,70,5.67E-16,-1,-0.5,-0.866025404
2015/7/16,72,24,65,8,35,1.11,85,-0.207911691,-0.978147601,-0.5,-0.866025404
2015/7/17,54,20,49,8,40,1.19,65,-0.406736643,-0.913545458,-0.5,-0.866025404
2015/7/18,55,26,56,14,34,1.09,60,-0.587785252,-0.809016994,-0.5,-0.866025404
2015/7/19,58,21,51,7,33,0.75,66,-0.743144825,-0.669130606,-0.5,-0.866025404
2015/7/20,70,36,82,6,42,0.89,50,-0.866025404,-0.5,-0.5,-0.866025404
2015/7/21,58,19,49,7,35,0.81,86,-0.951056516,-0.309016994,-0.5,-0.866025404
2015/7/22,62,15,49,6,38,0.87,74,-0.994521895,-0.104528463,-0.5,-0.866025404
2015/7/23,58,18,56,7,40,0.91,72,-0.994521895,0.104528463,-0.5,-0.866025404
2015/7/24,69,20,62,8,46,0.91,75,-0.951056516,0.309016994,-0.5,-0.866025404
2015/7/25,64,22,63,8,47,0.93,65,-0.866025404,0.5,-0.5,-0.866025404
2015/7/26,78,33,92,12,56,1.14,77,-0.743144825,0.669130606,-0.5,-0.866025404
2015/7/27,69,45,81,9,44,1.18,73,-0.587785252,0.809016994,-0.5,-0.866025404
2015/7/28,67,42,76,8,38,1.11,69,-0.406736643,0.913545458,-0.5,-0.866025404
2015/7/29,66,36,77,8,41,1.11,69,-0.207911691,0.978147601,-0.5,-0.866025404
2015/7/30,56,25,57,6,37,1.1,63,-1.13E-15,1,-0.5,-0.866025404
2015/7/31,74,46,88,7,44,1.44,75,0.207911691,0.978147601,-0.5,-0.866025404
2015/8/1,70,46,86,7,38,1.47,53,0.207911691,0.978147601,-0.866025404,-0.5
2015/8/2,56,32,61,6,38,1.21,41,0.406736643,0.913545458,-0.866025404,-0.5
2015/8/3,40,18,39,6,30,1.17,34,0.587785252,0.809016994,-0.866025404,-0.5
2015/8/4,44,16,43,6,31,1.14,36,0.743144825,0.669130606,-0.866025404,-0.5
2015/8/5,46,17,45,7,37,1.32,40,0.866025404,0.5,-0.866025404,-0.5
2015/8/6,54,15,53,8,40,1.48,55,0.951056516,0.309016994,-0.866025404,-0.5
2015/8/7,59,24,64,8,38,1.25,57,0.994521895,0.104528463,-0.866025404,-0.5
2015/8/8,67,40,75,8,38,1.3,56,0.994521895,-0.104528463,-0.866025404,-0.5
2015/8/9,68,47,80,9,35,1.4,58,0.951056516,-0.309016994,-0.866025404,-0.5
2015/8/10,76,54,86,8,38,1.48,40,0.866025404,-0.5,-0.866025404,-0.5
2015/8/11,68,49,73,6,34,1.42,24,0.743144825,-0.669130606,-0.866025404,-0.5
2015/8/12,84,59,99,7,33,1.23,53,0.587785252,-0.809016994,-0.866025404,-0.5
2015/8/13,65,33,73,6,23,0.87,63,0.406736643,-0.913545458,-0.866025404,-0.5
2015/8/14,52,14,51,7,34,0.69,71,0.207911691,-0.978147601,-0.866025404,-0.5
2015/8/15,66,19,65,8,38,0.77,65,5.67E-16,-1,-0.866025404,-0.5
2015/8/16,65,27,74,7,39,0.92,57,-0.207911691,-0.978147601,-0.866025404,-0.5
2015/8/17,131,52,194,7,33,0.79,79,-0.406736643,-0.913545458,-0.866025404,-0.5
2015/8/18,80,40,108,7,37,0.99,60,-0.587785252,-0.809016994,-0.866025404,-0.5
2015/8/19,62,30,72,7,30,0.99,50,-0.743144825,-0.669130606,-0.866025404,-0.5
2015/8/20,58,14,59,9,33,0.96,53,-0.866025404,-0.5,-0.866025404,-0.5
2015/8/21,62,18,72,10,36,0.9,56,-0.951056516,-0.309016994,-0.866025404,-0.5
2015/8/22,67,24,74,10,42,0.89,59,-0.994521895,-0.104528463,-0.866025404,-0.5
2015/8/23,69,24,81,9,41,0.92,56,-0.994521895,0.104528463,-0.866025404,-0.5
2015/8/24,64,24,59,9,38,0.99,70,-0.951056516,0.309016994,-0.866025404,-0.5
2015/8/25,61,25,58,9,40,1.05,73,-0.866025404,0.5,-0.866025404,-0.5
2015/8/26,70,23,60,8,41,1.08,80,-0.743144825,0.669130606,-0.866025404,-0.5
2015/8/27,66,27,65,10,38,1.04,57,-0.587785252,0.809016994,-0.866025404,-0.5
2015/8/28,65,22,59,8,38,1.03,68,-0.406736643,0.913545458,-0.866025404,-0.5
2015/8/29,64,19,55,9,39,1.05,72,-0.207911691,0.978147601,-0.866025404,-0.5
2015/8/30,69,24,67,10,41,1.07,79,-1.13E-15,1,-0.866025404,-0.5
