Date,AQI,PM2_5,PM10,SO2,NO2,CO,O3,sin_day,cos_day,sin_month,cos_month
2016-10-17,62,29,73,10,38,1.36,25,-0.4067366430758002,-0.9135454576426009,-0.8660254037844386,0.5000000000000001
2016-10-18,73,42,89,12,46,1.57,35,-0.587785252292473,-0.8090169943749475,-0.8660254037844386,0.5000000000000001
2016-10-19,77,53,92,11,49,1.73,36,-0.743144825477394,-0.6691306063588585,-0.8660254037844386,0.5000000000000001
2016-10-20,90,66,101,12,51,1.77,27,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001
2016-10-21,61,33,67,10,40,1.53,22,-0.9510565162951535,-0.30901699437494756,-0.8660254037844386,0.5000000000000001
2016-10-22,28,16,26,9,30,1.1,27,-0.9945218953682733,-0.10452846326765423,-0.8660254037844386,0.5000000000000001
2016-10-23,27,14,22,9,28,1.39,11,-0.9945218953682734,0.10452846326765299,-0.8660254037844386,0.5000000000000001
2016-10-24,37,21,33,14,37,2.24,11,-0.9510565162951536,0.30901699437494723,-0.8660254037844386,0.5000000000000001
2016-10-25,42,26,40,22,34,1.59,7,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
2016-10-26,51,28,54,23,42,1.69,26,-0.743144825477394,0.6691306063588585,-0.8660254037844386,0.5000000000000001
2016-10-27,28,14,19,14,36,1.48,30,-0.5877852522924734,0.8090169943749473,-0.8660254037844386,0.5000000000000001
2016-10-28,47,16,50,15,29,1.01,46,-0.40673664307580015,0.913545457642601,-0.8660254037844386,0.5000000000000001
2016-10-29,64,29,72,19,44,1.43,20,-0.20791169081775898,0.9781476007338057,-0.8660254037844386,0.5000000000000001
2016-10-30,61,31,70,16,36,1.47,30,-1.133107779529596e-15,1.0,-0.8660254037844386,0.5000000000000001
2016-10-31,55,20,59,22,39,1.26,33,0.2079116908177585,0.9781476007338058,-0.8660254037844386,0.5000000000000001
2016-11-01,89,57,100,46,53,2.14,23,0.20791169081775931,0.9781476007338057,-0.5000000000000004,0.8660254037844384
2016-11-02,104,76,104,50,57,2.31,19,0.40673664307580015,0.9135454576426009,-0.5000000000000004,0.8660254037844384
2016-11-03,88,59,114,41,58,2.61,17,0.5877852522924731,0.8090169943749475,-0.5000000000000004,0.8660254037844384
2016-11-04,80,45,105,39,59,2.56,19,0.7431448254773941,0.6691306063588582,-0.5000000000000004,0.8660254037844384
2016-11-05,80,46,99,47,66,2.46,23,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2016-11-06,80,51,107,34,57,2.19,9,0.9510565162951535,0.30901699437494745,-0.5000000000000004,0.8660254037844384
2016-11-07,64,21,76,19,33,1.43,32,0.9945218953682733,0.10452846326765346,-0.5000000000000004,0.8660254037844384
2016-11-08,60,29,68,40,45,1.83,23,0.9945218953682734,-0.10452846326765333,-0.5000000000000004,0.8660254037844384
2016-11-09,71,43,85,36,43,1.85,26,0.9510565162951536,-0.30901699437494734,-0.5000000000000004,0.8660254037844384
2016-11-10,150,44,246,57,51,1.86,40,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
2016-11-11,148,65,237,42,59,2.34,18,0.7431448254773945,-0.6691306063588579,-0.5000000000000004,0.8660254037844384
2016-11-12,88,47,117,58,61,2.33,17,0.5877852522924732,-0.8090169943749473,-0.5000000000000004,0.8660254037844384
2016-11-13,93,54,129,54,66,2.63,22,0.40673664307580004,-0.913545457642601,-0.5000000000000004,0.8660254037844384
2016-11-14,80,43,102,50,57,2.21,21,0.20791169081775931,-0.9781476007338057,-0.5000000000000004,0.8660254037844384
2016-11-15,105,70,139,59,84,2.57,50,5.66553889764798e-16,-1.0,-0.5000000000000004,0.8660254037844384
2016-11-16,129,95,178,62,91,2.97,22,-0.20791169081775907,-0.9781476007338057,-0.5000000000000004,0.8660254037844384
2016-11-17,122,86,138,57,69,2.45,21,-0.4067366430758002,-0.9135454576426009,-0.5000000000000004,0.8660254037844384
2016-11-18,151,113,151,38,54,2.55,23,-0.587785252292473,-0.8090169943749475,-0.5000000000000004,0.8660254037844384
2016-11-19,104,35,154,38,47,1.65,41,-0.743144825477394,-0.6691306063588585,-0.5000000000000004,0.8660254037844384
2016-11-20,99,57,136,50,57,1.99,26,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
2016-11-21,84,32,106,23,37,1.48,36,-0.9510565162951535,-0.30901699437494756,-0.5000000000000004,0.8660254037844384
2016-11-22,44,12,45,20,26,1.08,49,-0.9945218953682733,-0.10452846326765423,-0.5000000000000004,0.8660254037844384
2016-11-23,62,35,63,59,48,1.75,29,-0.9945218953682734,0.10452846326765299,-0.5000000000000004,0.8660254037844384
2016-11-24,71,45,85,81,61,2.06,16,-0.9510565162951536,0.30901699437494723,-0.5000000000000004,0.8660254037844384
2016-11-25,75,48,90,67,63,2.01,21,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2016-11-26,135,74,199,88,62,2.4,25,-0.743144825477394,0.6691306063588585,-0.5000000000000004,0.8660254037844384
2016-11-27,107,65,146,82,60,2.32,20,-0.5877852522924734,0.8090169943749473,-0.5000000000000004,0.8660254037844384
2016-11-28,104,67,145,96,71,2.52,11,-0.40673664307580015,0.913545457642601,-0.5000000000000004,0.8660254037844384
2016-11-29,82,53,101,48,57,2.25,23,-0.20791169081775898,0.9781476007338057,-0.5000000000000004,0.8660254037844384
2016-11-30,100,60,136,56,59,2.63,22,-1.133107779529596e-15,1.0,-0.5000000000000004,0.8660254037844384
2016-12-01,89,54,110,72,60,2.43,19,0.20791169081775931,0.9781476007338057,-2.4492935982947064e-16,1.0
2016-12-02,99,69,121,90,73,2.88,14,0.40673664307580015,0.9135454576426009,-2.4492935982947064e-16,1.0
2016-12-03,109,74,149,70,69,2.83,23,0.5877852522924731,0.8090169943749475,-2.4492935982947064e-16,1.0
2016-12-04,94,58,114,66,67,2.76,19,0.7431448254773941,0.6691306063588582,-2.4492935982947064e-16,1.0
2016-12-05,64,27,70,45,43,1.83,38,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2016-12-06,83,54,89,62,63,2.8,19,0.9510565162951535,0.30901699437494745,-2.4492935982947064e-16,1.0
2016-12-07,85,54,98,76,63,2.82,21,0.9945218953682733,0.10452846326765346,-2.4492935982947064e-16,1.0
2016-12-08,73,44,89,62,63,2.51,23,0.9945218953682734,-0.10452846326765333,-2.4492935982947064e-16,1.0
2016-12-09,92,63,104,90,67,2.72,17,0.9510565162951536,-0.30901699437494734,-2.4492935982947064e-16,1.0
2016-12-10,143,109,158,81,80,3.12,19,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0
2016-12-11,165,125,173,58,73,2.71,14,0.7431448254773945,-0.6691306063588579,-2.4492935982947064e-16,1.0
2016-12-12,159,120,168,61,68,2.67,10,0.5877852522924732,-0.8090169943749473,-2.4492935982947064e-16,1.0
2016-12-13,164,124,182,58,57,2.71,20,0.40673664307580004,-0.913545457642601,-2.4492935982947064e-16,1.0
2016-12-14,105,77,124,56,62,2.55,20,0.20791169081775931,-0.9781476007338057,-2.4492935982947064e-16,1.0
2016-12-15,74,50,85,60,54,2.35,21,5.66553889764798e-16,-1.0,-2.4492935982947064e-16,1.0
2016-12-16,85,57,89,78,64,2.61,21,-0.20791169081775907,-0.9781476007338057,-2.4492935982947064e-16,1.0
2016-12-17,109,80,129,90,78,2.98,19,-0.4067366430758002,-0.9135454576426009,-2.4492935982947064e-16,1.0
2016-12-18,121,89,150,89,83,3.15,19,-0.587785252292473,-0.8090169943749475,-2.4492935982947064e-16,1.0
2016-12-19,129,97,151,88,84,3.39,20,-0.743144825477394,-0.6691306063588585,-2.4492935982947064e-16,1.0
2016-12-20,150,113,159,65,81,3.74,13,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
2016-12-21,114,70,130,38,52,2.88,26,-0.9510565162951535,-0.30901699437494756,-2.4492935982947064e-16,1.0
2016-12-22,99,64,112,55,53,2.8,11,-0.9945218953682733,-0.10452846326765423,-2.4492935982947064e-16,1.0
2016-12-23,85,54,101,66,59,2.49,16,-0.9945218953682734,0.10452846326765299,-2.4492935982947064e-16,1.0
2016-12-24,97,72,116,62,61,2.49,19,-0.9510565162951536,0.30901699437494723,-2.4492935982947064e-16,1.0
2016-12-25,77,48,85,31,50,1.68,26,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2016-12-26,57,20,63,24,31,1.21,49,-0.743144825477394,0.6691306063588585,-2.4492935982947064e-16,1.0
2016-12-27,57,31,59,44,45,1.77,33,-0.5877852522924734,0.8090169943749473,-2.4492935982947064e-16,1.0
2016-12-28,73,44,85,46,53,2.1,24,-0.40673664307580015,0.913545457642601,-2.4492935982947064e-16,1.0
2016-12-29,73,47,83,59,63,2.2,11,-0.20791169081775898,0.9781476007338057,-2.4492935982947064e-16,1.0
2016-12-30,108,79,120,72,66,3.04,19,-1.133107779529596e-15,1.0,-2.4492935982947064e-16,1.0
2016-12-31,108,79,127,73,74,2.98,15,0.2079116908177585,0.9781476007338058,-2.4492935982947064e-16,1.0
2017-01-01,111,81,123,78,69,3.12,14,0.20791169081775931,0.9781476007338057,0.49999999999999994,0.8660254037844387
2017-01-02,107,77,122,93,76,3.16,16,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
2017-01-03,108,78,128,102,83,3.22,17,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
2017-01-04,124,92,141,89,86,3.26,12,0.7431448254773941,0.6691306063588582,0.49999999999999994,0.8660254037844387
2017-01-05,165,125,163,62,65,3.19,16,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2017-01-06,128,96,131,38,60,2.97,15,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387
2017-01-07,49,27,46,33,42,1.59,45,0.9945218953682733,0.10452846326765346,0.49999999999999994,0.8660254037844387
2017-01-08,67,42,66,77,59,2.27,21,0.9945218953682734,-0.10452846326765333,0.49999999999999994,0.8660254037844387
2017-01-09,66,42,73,82,60,2.25,18,0.9510565162951536,-0.30901699437494734,0.49999999999999994,0.8660254037844387
2017-01-10,60,37,63,68,59,2.26,24,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
2017-01-11,59,35,62,67,57,2.12,21,0.7431448254773945,-0.6691306063588579,0.49999999999999994,0.8660254037844387
2017-01-12,77,47,89,77,60,2.42,22,0.5877852522924732,-0.8090169943749473,0.49999999999999994,0.8660254037844387
2017-01-13,71,40,79,78,59,2.12,22,0.40673664307580004,-0.913545457642601,0.49999999999999994,0.8660254037844387
2017-01-14,90,59,96,102,68,2.68,18,0.20791169081775931,-0.9781476007338057,0.49999999999999994,0.8660254037844387
2017-01-15,141,107,144,77,76,3.26,14,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387
2017-01-16,120,89,122,88,65,2.69,19,-0.20791169081775907,-0.9781476007338057,0.49999999999999994,0.8660254037844387
2017-01-17,77,51,86,87,62,2.45,21,-0.4067366430758002,-0.9135454576426009,0.49999999999999994,0.8660254037844387
2017-01-18,90,61,103,110,72,2.74,13,-0.587785252292473,-0.8090169943749475,0.49999999999999994,0.8660254037844387
2017-01-19,72,28,85,35,36,1.63,47,-0.743144825477394,-0.6691306063588585,0.49999999999999994,0.8660254037844387
2017-01-20,72,42,79,85,59,2.13,19,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387
2017-01-21,75,46,87,74,54,2.29,26,-0.9510565162951535,-0.30901699437494756,0.49999999999999994,0.8660254037844387
2017-01-22,74,47,83,90,60,2.52,22,-0.9945218953682733,-0.10452846326765423,0.49999999999999994,0.8660254037844387
2017-01-23,82,54,94,97,69,2.72,18,-0.9945218953682734,0.10452846326765299,0.49999999999999994,0.8660254037844387
2017-01-24,103,74,114,107,75,2.91,18,-0.9510565162951536,0.30901699437494723,0.49999999999999994,0.8660254037844387
2017-01-25,159,118,155,70,68,3.01,33,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2017-01-26,221,53,316,43,39,1.8,52,-0.743144825477394,0.6691306063588585,0.49999999999999994,0.8660254037844387
2017-01-27,90,47,122,65,46,1.86,35,-0.5877852522924734,0.8090169943749473,0.49999999999999994,0.8660254037844387
2017-01-28,173,108,223,67,41,2.13,44,-0.40673664307580015,0.913545457642601,0.49999999999999994,0.8660254037844387
2017-01-29,61,10,72,15,14,1.16,74,-0.20791169081775898,0.9781476007338057,0.49999999999999994,0.8660254037844387
2017-01-30,43,18,42,38,32,1.61,41,-1.133107779529596e-15,1.0,0.49999999999999994,0.8660254037844387
2017-01-31,66,38,72,52,42,2.04,35,0.2079116908177585,0.9781476007338058,0.49999999999999994,0.8660254037844387
2017-02-01,89,55,102,88,54,2.27,28,0.20791169081775931,0.9781476007338057,0.8660254037844386,0.5000000000000001
2017-02-02,150,114,160,84,70,2.85,23,0.40673664307580015,0.9135454576426009,0.8660254037844386,0.5000000000000001
2017-02-03,130,97,134,69,66,2.72,28,0.5877852522924731,0.8090169943749475,0.8660254037844386,0.5000000000000001
2017-02-04,90,62,106,68,63,2.45,33,0.7431448254773941,0.6691306063588582,0.8660254037844386,0.5000000000000001
2017-02-05,76,48,93,72,63,2.15,33,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
2017-02-06,122,90,126,64,65,2.51,31,0.9510565162951535,0.30901699437494745,0.8660254037844386,0.5000000000000001
2017-02-07,106,71,109,31,41,1.71,49,0.9945218953682733,0.10452846326765346,0.8660254037844386,0.5000000000000001
2017-02-08,42,11,32,21,25,1.23,65,0.9945218953682734,-0.10452846326765333,0.8660254037844386,0.5000000000000001
2017-02-09,43,22,38,48,45,1.73,40,0.9510565162951536,-0.30901699437494734,0.8660254037844386,0.5000000000000001
2017-02-10,58,36,52,79,55,1.96,28,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001
2017-02-11,73,46,79,98,60,2.34,26,0.7431448254773945,-0.6691306063588579,0.8660254037844386,0.5000000000000001
2017-02-12,100,70,107,81,64,2.62,30,0.5877852522924732,-0.8090169943749473,0.8660254037844386,0.5000000000000001
2017-02-13,94,67,109,89,70,2.72,30,0.40673664307580004,-0.913545457642601,0.8660254037844386,0.5000000000000001
2017-02-14,136,98,149,90,79,3.35,37,0.20791169081775931,-0.9781476007338057,0.8660254037844386,0.5000000000000001
2017-02-15,150,113,158,55,71,2.98,43,5.66553889764798e-16,-1.0,0.8660254037844386,0.5000000000000001
2017-02-16,108,60,129,27,52,1.88,47,-0.20791169081775907,-0.9781476007338057,0.8660254037844386,0.5000000000000001
2017-02-17,77,31,97,48,52,1.81,40,-0.4067366430758002,-0.9135454576426009,0.8660254037844386,0.5000000000000001
2017-02-18,80,41,106,52,56,1.78,43,-0.587785252292473,-0.8090169943749475,0.8660254037844386,0.5000000000000001
2017-02-19,96,64,129,45,70,2.0,45,-0.743144825477394,-0.6691306063588585,0.8660254037844386,0.5000000000000001
2017-02-20,81,33,108,34,40,1.26,61,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001
2017-02-21,56,32,60,26,37,1.42,61,-0.9510565162951535,-0.30901699437494756,0.8660254037844386,0.5000000000000001
2017-02-22,69,24,85,29,36,1.18,61,-0.9945218953682733,-0.10452846326765423,0.8660254037844386,0.5000000000000001
2017-02-23,66,29,71,36,52,1.47,52,-0.9945218953682734,0.10452846326765299,0.8660254037844386,0.5000000000000001
2017-02-24,64,37,70,61,67,2.04,35,-0.9510565162951536,0.30901699437494723,0.8660254037844386,0.5000000000000001
2017-02-25,66,42,71,60,68,2.19,34,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
